timestamp,frame_idx,ear,pred_label,true_label,is_closed,perclos,blinks,fps
1759693984.795,93,0.22511,open,,0,0.00000,0,19.82
1759693984.842,94,0.22742,closed,,1,0.01053,0,19.82
1759693984.906,95,0.22846,closed,,1,0.02083,0,19.82
1759693984.954,96,0.22917,closed,,1,0.03093,0,19.82
1759693985.003,97,0.23018,closed,,1,0.04082,0,19.82
1759693985.051,98,0.23007,closed,,1,0.05051,0,19.84
1759693985.099,99,0.22826,closed,,1,0.06000,0,19.84
1759693985.145,100,0.22776,closed,,1,0.06931,0,19.84
1759693985.209,101,0.22687,closed,,1,0.07843,0,19.84
1759693985.257,102,0.22998,closed,,1,0.08738,0,19.84
1759693985.305,103,0.23886,closed,,1,0.09615,0,19.84
1759693985.352,104,0.24832,closed,,1,0.10476,0,19.84
1759693985.401,105,0.25589,open,,0,0.10377,1,19.84
1759693985.450,106,0.26538,open,,0,0.10280,1,19.84
1759693985.496,107,0.27153,open,,0,0.10185,1,19.84
1759693985.562,108,0.27120,open,,0,0.10092,1,19.84
1759693985.609,109,0.27013,open,,0,0.10000,1,19.84
1759693985.657,110,0.27060,open,,0,0.09910,1,19.84
1759693985.705,111,0.27033,open,,0,0.09821,1,19.84
1759693985.754,112,0.26742,open,,0,0.09735,1,19.84
1759693985.801,113,0.24044,open,,0,0.09649,1,19.84
1759693985.849,114,0.20303,open,,0,0.09565,1,19.84
1759693985.914,115,0.16363,open,,0,0.09483,1,19.84
1759693985.963,116,0.12299,closed,,1,0.10256,1,19.84
1759693986.010,117,0.08373,closed,,1,0.11017,1,19.84
1759693986.057,118,0.06954,closed,,1,0.11765,1,19.88
1759693986.106,119,0.06532,closed,,1,0.12500,1,19.88
1759693986.154,120,0.06235,closed,,1,0.13223,1,19.88
1759693986.217,121,0.05976,closed,,1,0.13934,1,19.88
1759693986.266,122,0.05794,closed,,1,0.14634,1,19.88
1759693986.313,123,0.05747,closed,,1,0.15323,1,19.88
1759693986.361,124,0.05701,closed,,1,0.16000,1,19.88
1759693986.410,125,0.05711,closed,,1,0.16667,1,19.88
1759693986.458,126,0.05854,closed,,1,0.17323,1,19.88
1759693986.505,127,0.05949,closed,,1,0.17969,1,19.88
1759693986.571,128,0.05961,closed,,1,0.18605,1,19.88
1759693986.618,129,0.06058,closed,,1,0.19231,1,19.88
1759693986.666,130,0.06126,closed,,1,0.19847,1,19.88
1759693986.714,131,0.06121,closed,,1,0.20455,1,19.88
1759693986.762,132,0.06220,closed,,1,0.21053,1,19.88
1759693986.809,133,0.06257,closed,,1,0.21642,1,19.88
1759693986.873,134,0.06311,closed,,1,0.22222,1,19.88
1759693986.921,135,0.06261,closed,,1,0.22794,1,19.88
1759693986.969,136,0.06254,closed,,1,0.23358,1,19.88
1759693987.018,137,0.06151,closed,,1,0.23913,1,19.88
1759693987.065,138,0.06132,closed,,1,0.24460,1,19.83
1759693987.113,139,0.06047,closed,,1,0.25000,1,19.83
1759693987.172,140,0.06063,closed,,1,0.25532,1,19.83
1759693987.225,141,0.06077,closed,,1,0.26056,1,19.83
1759693987.273,142,0.06077,closed,,1,0.26573,1,19.83
1759693987.322,143,0.06089,closed,,1,0.27083,1,19.83
1759693987.370,144,0.06130,closed,,1,0.27586,1,19.83
1759693987.417,145,0.06194,closed,,1,0.28082,1,19.83
1759693987.466,146,0.06158,closed,,1,0.28571,1,19.83
1759693987.514,147,0.06096,closed,,1,0.29054,1,19.83
1759693987.578,148,0.05925,closed,,1,0.29530,1,19.83
1759693987.627,149,0.05874,closed,,1,0.30000,1,19.83
1759693987.674,150,0.05828,closed,,1,0.30464,1,19.83
1759693987.722,151,0.05877,closed,,1,0.30921,1,19.83
1759693987.769,152,0.06021,closed,,1,0.31373,1,19.83
1759693987.817,153,0.06202,closed,,1,0.31818,1,19.83
1759693987.882,154,0.06248,closed,,1,0.32258,1,19.83
1759693987.929,155,0.06244,closed,,1,0.32692,1,19.83
1759693987.978,156,0.06167,closed,,1,0.33121,1,19.83
1759693988.026,157,0.06056,closed,,1,0.33544,1,19.83
1759693988.073,158,0.06089,closed,,1,0.33962,1,19.84
1759693988.121,159,0.05984,closed,,1,0.34375,1,19.84
1759693988.169,160,0.05990,closed,,1,0.34783,1,19.84
1759693988.233,161,0.05877,closed,,1,0.35185,1,19.84
1759693988.281,162,0.05860,closed,,1,0.35583,1,19.84
1759693988.330,163,0.05713,closed,,1,0.35976,1,19.84
1759693988.377,164,0.05754,closed,,1,0.36364,1,19.84
1759693988.425,165,0.05686,closed,,1,0.36747,1,19.84
1759693988.474,166,0.05752,closed,,1,0.37126,1,19.84
1759693988.522,167,0.05734,closed,,1,0.37500,1,19.84
1759693988.585,168,0.05808,closed,,1,0.37870,1,19.84
1759693988.633,169,0.05799,closed,,1,0.38235,1,19.84
1759693988.682,170,0.05874,closed,,1,0.38596,1,19.84
1759693988.730,171,0.05893,closed,,1,0.38953,1,19.84
1759693988.777,172,0.05903,closed,closed,1,0.39306,1,19.84
1759693988.826,173,0.06001,closed,closed,1,0.39655,1,19.84
1759693988.889,174,0.06021,closed,closed,1,0.40000,1,19.84
1759693988.937,175,0.05952,closed,closed,1,0.40341,1,19.84
1759693988.986,176,0.05923,closed,closed,1,0.40678,1,19.84
1759693989.034,177,0.05950,closed,closed,1,0.41011,1,19.84
1759693989.082,178,0.05840,closed,closed,1,0.41341,1,19.83
1759693989.130,179,0.05717,closed,closed,1,0.41667,1,19.83
1759693989.178,180,0.05705,closed,closed,1,0.41989,1,19.83
1759693989.242,181,0.05685,closed,closed,1,0.42308,1,19.83
1759693989.289,182,0.05678,closed,closed,1,0.42623,1,19.83
1759693989.337,183,0.05618,closed,closed,1,0.42935,1,19.83
1759693989.386,184,0.05764,closed,closed,1,0.43243,1,19.83
1759693989.433,185,0.05848,closed,closed,1,0.43548,1,19.83
1759693989.481,186,0.05893,closed,closed,1,0.43850,1,19.83
1759693989.546,187,0.06057,closed,closed,1,0.44149,1,19.83
1759693989.594,188,0.06132,closed,closed,1,0.44444,1,19.83
1759693989.642,189,0.06199,closed,closed,1,0.44737,1,19.83
1759693989.690,190,0.06476,closed,closed,1,0.45026,1,19.83
1759693989.737,191,0.06757,closed,closed,1,0.45312,1,19.83
1759693989.786,192,0.07043,closed,closed,1,0.45596,1,19.83
1759693989.834,193,0.07435,closed,closed,1,0.45876,1,19.83
1759693989.897,194,0.07618,closed,closed,1,0.46154,1,19.83
1759693989.945,195,0.08278,closed,closed,1,0.46429,1,19.83
1759693989.993,196,0.09998,closed,closed,1,0.46701,1,19.83
1759693990.042,197,0.12428,closed,closed,1,0.46970,1,19.83
1759693990.089,198,0.15385,closed,closed,1,0.47236,1,19.86
1759693990.137,199,0.18591,closed,closed,1,0.47500,1,19.86
1759693990.185,200,0.21078,closed,closed,1,0.47761,1,19.86
1759693990.249,201,0.22841,closed,closed,1,0.48020,1,19.86
1759693990.298,202,0.23698,closed,closed,1,0.48276,1,19.86
1759693990.345,203,0.24254,closed,closed,1,0.48529,1,19.86
1759693990.393,204,0.24734,open,closed,0,0.48293,2,19.86
1759693990.442,205,0.25279,open,closed,0,0.48058,2,19.86
1759693990.489,206,0.25542,open,closed,0,0.47826,2,19.86
1759693990.553,207,0.25865,open,closed,0,0.47596,2,19.86
1759693990.601,208,0.25976,open,closed,0,0.47368,2,19.86
1759693990.650,209,0.26202,open,closed,0,0.47143,2,19.86
1759693990.698,210,0.26583,open,closed,0,0.46919,2,19.86
1759693990.746,211,0.26880,open,closed,0,0.46698,2,19.86
1759693990.793,212,0.27043,open,closed,0,0.46479,2,19.86
1759693990.843,213,0.27235,open,closed,0,0.46262,2,19.86
1759693990.905,214,0.27253,open,closed,0,0.46047,2,19.86
1759693990.953,215,0.26897,open,closed,0,0.45833,2,19.86
1759693991.001,216,0.26522,open,closed,0,0.45622,2,19.86
1759693991.050,217,0.26320,open,closed,0,0.45413,2,19.86
1759693991.098,218,0.26020,open,closed,0,0.45205,2,19.83
1759693991.146,219,0.25794,open,closed,0,0.45000,2,19.83
1759693991.209,220,0.25398,open,closed,0,0.44796,2,19.83
1759693991.258,221,0.24542,open,closed,0,0.44595,2,19.83
1759693991.305,222,0.23487,open,closed,0,0.44395,2,19.83
1759693991.354,223,0.22181,open,closed,0,0.44196,2,19.83
1759693991.402,224,0.20676,open,closed,0,0.44000,2,19.83
1759693991.450,225,0.19088,closed,closed,1,0.44248,2,19.83
1759693991.499,226,0.18004,closed,closed,1,0.44493,2,19.83
1759693991.562,227,0.16851,closed,closed,1,0.44737,2,19.83
1759693991.610,228,0.15853,closed,closed,1,0.44978,2,19.83
1759693991.658,229,0.14905,closed,closed,1,0.45217,2,19.83
1759693991.706,230,0.14274,closed,closed,1,0.45455,2,19.83
1759693991.753,231,0.13659,closed,closed,1,0.45690,2,19.83
1759693991.802,232,0.13220,closed,closed,1,0.45923,2,19.83
1759693991.850,233,0.12949,closed,closed,1,0.46154,2,19.83
1759693991.914,234,0.12744,closed,closed,1,0.46383,2,19.83
1759693991.961,235,0.12452,closed,closed,1,0.46610,2,19.83
1759693992.009,236,0.11483,closed,closed,1,0.46835,2,19.83
1759693992.057,237,0.10290,closed,closed,1,0.47059,2,19.83
1759693992.120,238,0.09031,closed,closed,1,0.47280,2,19.57
1759693992.153,239,0.07577,closed,closed,1,0.47500,2,19.57
1759693992.217,240,0.06259,closed,closed,1,0.47718,2,19.57
1759693992.265,241,0.05769,closed,closed,1,0.47934,2,19.57
1759693992.314,242,0.05597,closed,closed,1,0.48148,2,19.57
1759693992.361,243,0.05563,closed,closed,1,0.48361,2,19.57
1759693992.411,244,0.06013,closed,closed,1,0.48571,2,19.57
1759693992.458,245,0.08306,closed,closed,1,0.48780,2,19.57
1759693992.506,246,0.11639,closed,closed,1,0.48988,2,19.57
1759693992.569,247,0.15168,closed,closed,1,0.49194,2,19.57
1759693992.618,248,0.18825,closed,closed,1,0.49398,2,19.57
1759693992.666,249,0.22298,closed,closed,1,0.49600,2,19.57
1759693992.714,250,0.24013,closed,closed,1,0.49801,2,19.57
1759693992.762,251,0.24647,closed,closed,1,0.50000,2,19.57
1759693992.811,252,0.25142,open,closed,0,0.49802,3,19.57
1759693992.874,253,0.25429,open,closed,0,0.49606,3,19.57
1759693992.921,254,0.25564,open,closed,0,0.49412,3,19.57
1759693992.970,255,0.25713,open,closed,0,0.49219,3,19.57
1759693993.018,256,0.25913,open,closed,0,0.49027,3,19.57
1759693993.066,257,0.25962,open,closed,0,0.48837,3,19.57
1759693993.114,258,0.26079,open,closed,0,0.48649,3,19.57
1759693993.162,259,0.26282,open,closed,0,0.48462,3,20.16
1759693993.226,260,0.26480,open,closed,0,0.48276,3,20.16
1759693993.274,261,0.26647,open,closed,0,0.48092,3,20.16
1759693993.322,262,0.26730,open,closed,0,0.47909,3,20.16
1759693993.369,263,0.26605,open,closed,0,0.47727,3,20.16
1759693993.418,264,0.26498,open,closed,0,0.47547,3,20.16
1759693993.466,265,0.26437,open,closed,0,0.47368,3,20.16
1759693993.514,266,0.26390,open,closed,0,0.47191,3,20.16
1759693993.578,267,0.26405,open,closed,0,0.47015,3,20.16
1759693993.626,268,0.26613,open,closed,0,0.46840,3,20.16
1759693993.674,269,0.26673,open,closed,0,0.46667,3,20.16
1759693993.722,270,0.26657,open,closed,0,0.46494,3,20.16
1759693993.770,271,0.26488,open,closed,0,0.46324,3,20.16
1759693993.818,272,0.26395,open,closed,0,0.46154,3,20.16
1759693993.881,273,0.26406,open,closed,0,0.45985,3,20.16
1759693993.929,274,0.26465,open,open,0,0.45818,3,20.16
1759693993.977,275,0.26549,open,open,0,0.45652,3,20.16
1759693994.027,276,0.26727,open,open,0,0.45487,3,20.16
1759693994.073,277,0.26892,open,open,0,0.45324,3,20.16
1759693994.122,278,0.26847,open,open,0,0.45161,3,20.16
1759693994.171,279,0.26926,open,open,0,0.45000,3,19.82
1759693994.234,280,0.26927,open,open,0,0.44840,3,19.82
1759693994.282,281,0.26785,open,open,0,0.44681,3,19.82
1759693994.330,282,0.26763,open,open,0,0.44523,3,19.82
1759693994.378,283,0.26748,open,open,0,0.44366,3,19.82
1759693994.426,284,0.26461,open,open,0,0.44211,3,19.82
1759693994.474,285,0.26348,open,open,0,0.44056,3,19.82
1759693994.538,286,0.26379,open,open,0,0.43902,3,19.82
1759693994.586,287,0.26288,open,open,0,0.43750,3,19.82
1759693994.633,288,0.26200,open,open,0,0.43599,3,19.82
1759693994.682,289,0.26313,open,open,0,0.43448,3,19.82
1759693994.730,290,0.26250,open,open,0,0.43299,3,19.82
1759693994.777,291,0.26211,open,open,0,0.43151,3,19.82
1759693994.826,292,0.26228,open,open,0,0.43003,3,19.82
1759693994.891,293,0.26309,open,open,0,0.42857,3,19.82
1759693994.938,294,0.26430,open,open,0,0.42712,3,19.82
1759693994.986,295,0.26591,open,open,0,0.42568,3,19.82
1759693995.034,296,0.26713,open,open,0,0.42424,3,19.82
1759693995.082,297,0.26833,open,open,0,0.42282,3,19.82
1759693995.129,298,0.26958,open,open,0,0.42140,3,19.82
1759693995.178,299,0.27003,open,open,0,0.42000,3,19.85
1759693995.242,300,0.27014,open,open,0,0.41860,3,19.85
1759693995.291,301,0.26979,open,open,0,0.41722,3,19.85
1759693995.338,302,0.27049,open,open,0,0.41584,3,19.85
1759693995.386,303,0.27006,open,open,0,0.41447,3,19.85
1759693995.434,304,0.27041,open,open,0,0.41311,3,19.85
1759693995.482,305,0.27064,open,open,0,0.41176,3,19.85
1759693995.546,306,0.27062,open,open,0,0.41042,3,19.85
1759693995.593,307,0.26856,open,open,0,0.40909,3,19.85
1759693995.642,308,0.26795,open,open,0,0.40777,3,19.85
1759693995.690,309,0.26796,open,open,0,0.40645,3,19.85
1759693995.738,310,0.26625,open,open,0,0.40514,3,19.85
1759693995.786,311,0.26618,open,open,0,0.40385,3,19.85
1759693995.834,312,0.26696,open,open,0,0.40256,3,19.85
1759693995.898,313,0.26592,open,open,0,0.40127,3,19.85
1759693995.946,314,0.26434,open,open,0,0.40000,3,19.85
1759693995.993,315,0.26643,open,open,0,0.39873,3,19.85
1759693996.042,316,0.26702,open,open,0,0.39748,3,19.85
1759693996.090,317,0.26637,open,open,0,0.39623,3,19.85
1759693996.138,318,0.26725,open,open,0,0.39498,3,19.85
1759693996.201,319,0.26867,open,open,0,0.39375,3,19.55
1759693996.250,320,0.26822,open,open,0,0.39252,3,19.55
1759693996.298,321,0.26632,open,open,0,0.39130,3,19.55
1759693996.346,322,0.26208,open,open,0,0.39009,3,19.55
1759693996.394,323,0.22299,open,open,0,0.38889,3,19.55
1759693996.441,324,0.18096,open,open,0,0.38769,3,19.55
1759693996.489,325,0.15936,closed,open,1,0.38957,3,19.55
1759693996.554,326,0.15376,closed,open,1,0.39144,3,19.55
1759693996.603,327,0.15428,closed,open,1,0.39329,3,19.55
1759693996.649,328,0.19179,closed,open,1,0.39514,3,19.55
1759693996.698,329,0.23351,closed,open,1,0.39697,3,19.55
1759693996.746,330,0.25455,closed,open,1,0.39879,3,19.55
1759693996.794,331,0.26078,open,open,0,0.39759,4,19.55
1759693996.842,332,0.26453,open,open,0,0.39640,4,19.55
1759693996.906,333,0.26596,open,open,0,0.39521,4,19.55
1759693996.954,334,0.26653,open,open,0,0.39403,4,19.55
1759693997.002,335,0.26693,open,open,0,0.39286,4,19.55
1759693997.049,336,0.26755,open,open,0,0.39169,4,19.55
1759693997.098,337,0.26759,open,open,0,0.39053,4,19.55
1759693997.147,338,0.26733,open,open,0,0.38938,4,19.55
1759693997.209,339,0.26540,open,open,0,0.38824,4,19.85
1759693997.257,340,0.26415,open,closed,0,0.38710,4,19.85
1759693997.305,341,0.26386,open,closed,0,0.38596,4,19.85
1759693997.354,342,0.26420,open,closed,0,0.38484,4,19.85
1759693997.401,343,0.26574,open,closed,0,0.38372,4,19.85
1759693997.449,344,0.26710,open,closed,0,0.38261,4,19.85
1759693997.497,345,0.26879,open,closed,0,0.38150,4,19.85
1759693997.562,346,0.27029,open,closed,0,0.38040,4,19.85
1759693997.609,347,0.27094,open,closed,0,0.37931,4,19.85
1759693997.657,348,0.27003,open,closed,0,0.37822,4,19.85
1759693997.705,349,0.27055,open,closed,0,0.37714,4,19.85
1759693997.754,350,0.27173,open,closed,0,0.37607,4,19.85
1759693997.802,351,0.27197,open,closed,0,0.37500,4,19.85
1759693997.866,352,0.27218,open,closed,0,0.37394,4,19.85
1759693997.914,353,0.27393,open,closed,0,0.37288,4,19.85
1759693997.963,354,0.27456,open,closed,0,0.37183,4,19.85
1759693998.010,355,0.27433,open,closed,0,0.37079,4,19.85
1759693998.058,356,0.27482,open,closed,0,0.36975,4,19.85
1759693998.106,357,0.27447,open,closed,0,0.36872,4,19.85
1759693998.154,358,0.27293,open,closed,0,0.36769,4,19.85
1759693998.217,359,0.27154,open,closed,0,0.36667,4,19.83
1759693998.266,360,0.27136,open,closed,0,0.36565,4,19.83
1759693998.313,361,0.27191,open,closed,0,0.36464,4,19.83
1759693998.361,362,0.27177,open,closed,0,0.36364,4,19.83
1759693998.410,363,0.27202,open,closed,0,0.36264,4,19.83
1759693998.459,364,0.27145,open,closed,0,0.36164,4,19.83
1759693998.507,365,0.26873,open,closed,0,0.36066,4,19.83
1759693998.569,366,0.26375,open,closed,0,0.35967,4,19.83
1759693998.617,367,0.26284,open,closed,0,0.35870,4,19.83
1759693998.666,368,0.26097,open,closed,0,0.35772,4,19.83
1759693998.713,369,0.26075,open,closed,0,0.35676,4,19.83
1759693998.763,370,0.26221,open,closed,0,0.35580,4,19.83
1759693998.810,371,0.26442,open,closed,0,0.35484,4,19.83
1759693998.874,372,0.26560,open,closed,0,0.35389,4,19.83
1759693998.922,373,0.26613,open,closed,0,0.35294,4,19.83
1759693998.971,374,0.26674,open,closed,0,0.35200,4,19.83
1759693999.018,375,0.26777,open,closed,0,0.35106,4,19.83
1759693999.066,376,0.26928,open,closed,0,0.35013,4,19.83
1759693999.114,377,0.27016,open,closed,0,0.34921,4,19.83
1759693999.163,378,0.27341,open,closed,0,0.34828,4,19.83
1759693999.227,379,0.27608,open,closed,0,0.34737,4,19.82
1759693999.274,380,0.27704,open,closed,0,0.34646,4,19.82
1759693999.322,381,0.27868,open,closed,0,0.34555,4,19.82
1759693999.370,382,0.27868,open,closed,0,0.34465,4,19.82
1759693999.418,383,0.27790,open,closed,0,0.34375,4,19.82
1759693999.466,384,0.27726,open,closed,0,0.34286,4,19.82
1759693999.514,385,0.27812,open,closed,0,0.34197,4,19.82
1759693999.578,386,0.27784,open,closed,0,0.34109,4,19.82
1759693999.626,387,0.28004,open,closed,0,0.34021,4,19.82
1759693999.674,388,0.28164,open,closed,0,0.33933,4,19.82
1759693999.723,389,0.27231,open,closed,0,0.33846,4,19.82
1759693999.770,390,0.23146,open,closed,0,0.33760,4,19.82
1759693999.818,391,0.19023,open,closed,0,0.33673,4,19.82
1759693999.881,392,0.14720,open,closed,0,0.33588,4,19.82
1759693999.929,393,0.10350,closed,closed,1,0.33756,4,19.82
1759693999.978,394,0.07074,closed,closed,1,0.33924,4,19.82
1759694000.026,395,0.06890,closed,closed,1,0.34091,4,19.82
1759694000.074,396,0.06749,closed,closed,1,0.34257,4,19.82
1759694000.121,397,0.06642,closed,closed,1,0.34422,4,19.82
1759694000.169,398,0.06735,closed,closed,1,0.34586,4,19.82
1759694000.234,399,0.06817,closed,closed,1,0.34750,4,19.86
1759694000.282,400,0.06837,closed,closed,1,0.34913,4,19.86
1759694000.330,401,0.06911,closed,closed,1,0.35075,4,19.86
1759694000.378,402,0.06970,closed,closed,1,0.35236,4,19.86
1759694000.426,403,0.06927,closed,closed,1,0.35396,4,19.86
1759694000.474,404,0.06866,closed,closed,1,0.35556,4,19.86
1759694000.538,405,0.06851,closed,closed,1,0.35714,4,19.86
1759694000.585,406,0.06798,closed,closed,1,0.35872,4,19.86
1759694000.633,407,0.06770,closed,closed,1,0.36029,4,19.86
1759694000.682,408,0.06734,closed,closed,1,0.36186,4,19.86
1759694000.729,409,0.06854,closed,closed,1,0.36341,4,19.86
1759694000.777,410,0.07993,closed,closed,1,0.36496,4,19.86
1759694000.827,411,0.10837,closed,closed,1,0.36650,4,19.86
1759694000.889,412,0.14530,closed,closed,1,0.36804,4,19.86
1759694000.938,413,0.18624,closed,closed,1,0.36957,4,19.86
1759694000.986,414,0.22580,closed,closed,1,0.37108,4,19.86
1759694001.034,415,0.25514,closed,closed,1,0.37260,4,19.86
1759694001.082,416,0.26837,closed,closed,1,0.37410,4,19.86
1759694001.130,417,0.26958,open,closed,0,0.37321,5,19.86
1759694001.179,418,0.26536,open,closed,0,0.37232,5,19.86
1759694001.242,419,0.26120,open,closed,0,0.37143,5,19.84
1759694001.290,420,0.25616,open,closed,0,0.37055,5,19.84
1759694001.338,421,0.25116,open,closed,0,0.36967,5,19.84
1759694001.386,422,0.24954,open,closed,0,0.36879,5,19.84
1759694001.434,423,0.25097,open,closed,0,0.36792,5,19.84
1759694001.482,424,0.25252,open,closed,0,0.36706,5,19.84
1759694001.546,425,0.25132,open,closed,0,0.36620,5,19.84
1759694001.594,426,0.24892,open,closed,0,0.36534,5,19.84
1759694001.642,427,0.24779,open,closed,0,0.36449,5,19.84
1759694001.689,428,0.24519,open,closed,0,0.36364,5,19.84
1759694001.737,429,0.24154,open,closed,0,0.36279,5,19.84
1759694001.786,430,0.24070,open,closed,0,0.36195,5,19.84
1759694001.833,431,0.24159,open,closed,0,0.36111,5,19.84
1759694001.897,432,0.24240,open,closed,0,0.36028,5,19.84
1759694001.945,433,0.24192,open,closed,0,0.35945,5,19.84
1759694001.994,434,0.24179,open,closed,0,0.35862,5,19.84
1759694002.042,435,0.24282,open,closed,0,0.35780,5,19.84
1759694002.090,436,0.24288,open,closed,0,0.35698,5,19.84
1759694002.137,437,0.24181,open,closed,0,0.35616,5,19.84
1759694002.201,438,0.24237,open,closed,0,0.35535,5,19.84
1759694002.250,439,0.24390,open,closed,0,0.35455,5,19.83
1759694002.298,440,0.24381,open,closed,0,0.35374,5,19.83
1759694002.346,441,0.24230,open,closed,0,0.35294,5,19.83
1759694002.394,442,0.24246,open,closed,0,0.35214,5,19.83
