timestamp,frame_idx,ear,pred_label,true_label,is_closed,perclos,blinks,fps
1759693829.854,83,0.28561,open,,0,0.29762,2,19.84
1759693829.903,84,0.28487,open,,0,0.29412,2,19.84
1759693829.951,85,0.28275,open,,0,0.29070,2,19.84
1759693829.999,86,0.28106,open,,0,0.28736,2,19.84
1759693830.047,87,0.28322,open,,0,0.28409,2,19.84
1759693830.111,88,0.28319,open,,0,0.28090,2,19.84
1759693830.160,89,0.28160,open,,0,0.27778,2,19.84
1759693830.207,90,0.28015,open,,0,0.27473,2,19.84
1759693830.255,91,0.27891,open,,0,0.27174,2,19.84
1759693830.303,92,0.27768,open,,0,0.26882,2,19.84
1759693830.351,93,0.27296,open,,0,0.26596,2,19.84
1759693830.416,94,0.27249,open,,0,0.26316,2,19.84
1759693830.462,95,0.27218,open,,0,0.26042,2,19.84
1759693830.511,96,0.27271,open,,0,0.25773,2,19.84
1759693830.559,97,0.27343,open,,0,0.25510,2,19.84
1759693830.606,98,0.27664,open,,0,0.25253,2,19.85
1759693830.654,99,0.27614,open,,0,0.25000,2,19.85
1759693830.703,100,0.27504,open,,0,0.24752,2,19.85
1759693830.767,101,0.27573,open,,0,0.24510,2,19.85
1759693830.815,102,0.27685,open,,0,0.24272,2,19.85
1759693830.863,103,0.27823,open,,0,0.24038,2,19.85
1759693830.911,104,0.28109,open,,0,0.23810,2,19.85
1759693830.958,105,0.28468,open,,0,0.23585,2,19.85
1759693831.006,106,0.28607,open,,0,0.23364,2,19.85
1759693831.072,107,0.28707,open,,0,0.23148,2,19.85
1759693831.120,108,0.28712,open,,0,0.22936,2,19.85
1759693831.168,109,0.28607,open,,0,0.22727,2,19.85
1759693831.216,110,0.28413,open,,0,0.22523,2,19.85
1759693831.263,111,0.28067,open,,0,0.22321,2,19.85
1759693831.311,112,0.27954,open,,0,0.22124,2,19.85
1759693831.359,113,0.27757,open,,0,0.21930,2,19.85
1759693831.422,114,0.27509,open,,0,0.21739,2,19.85
1759693831.470,115,0.27389,open,,0,0.21552,2,19.85
1759693831.520,116,0.27318,open,,0,0.21368,2,19.85
1759693831.567,117,0.27089,open,,0,0.21186,2,19.85
1759693831.614,118,0.26968,open,,0,0.21008,2,19.85
1759693831.663,119,0.26911,open,,0,0.20833,2,19.85
1759693831.711,120,0.26875,open,,0,0.20661,2,19.85
1759693831.775,121,0.26633,open,,0,0.20492,2,19.85
1759693831.822,122,0.26158,open,,0,0.20325,2,19.85
1759693831.870,123,0.25853,open,,0,0.20161,2,19.85
1759693831.918,124,0.25595,open,,0,0.20000,2,19.85
1759693831.966,125,0.25248,open,,0,0.19841,2,19.85
1759693832.014,126,0.25280,open,,0,0.19685,2,19.85
1759693832.079,127,0.25840,open,,0,0.19531,2,19.85
1759693832.127,128,0.26276,open,,0,0.19380,2,19.85
1759693832.174,129,0.26485,open,,0,0.19231,2,19.85
1759693832.222,130,0.26771,open,,0,0.19084,2,19.85
1759693832.270,131,0.26846,open,,0,0.18939,2,19.85
1759693832.318,132,0.26763,open,,0,0.18797,2,19.85
1759693832.366,133,0.26553,open,,0,0.18657,2,19.85
1759693832.430,134,0.26686,open,,0,0.18519,2,19.85
1759693832.477,135,0.26822,open,,0,0.18382,2,19.85
1759693832.526,136,0.26979,open,,0,0.18248,2,19.85
1759693832.575,137,0.27153,open,,0,0.18116,2,19.85
1759693832.623,138,0.27310,open,,0,0.17986,2,19.83
1759693832.670,139,0.27455,open,,0,0.17857,2,19.83
1759693832.718,140,0.27134,open,,0,0.17730,2,19.83
1759693832.782,141,0.23533,open,,0,0.17606,2,19.83
1759693832.830,142,0.19671,open,,0,0.17483,2,19.83
1759693832.879,143,0.15772,open,,0,0.17361,2,19.83
1759693832.927,144,0.11711,closed,,1,0.17931,2,19.83
1759693832.974,145,0.08048,closed,,1,0.18493,2,19.83
1759693833.022,146,0.07851,closed,,1,0.19048,2,19.83
1759693833.086,147,0.07521,closed,,1,0.19595,2,19.83
1759693833.134,148,0.07606,closed,,1,0.20134,2,19.83
1759693833.183,149,0.07565,closed,,1,0.20667,2,19.83
1759693833.230,150,0.07542,closed,,1,0.21192,2,19.83
1759693833.279,151,0.07490,closed,,1,0.21711,2,19.83
1759693833.326,152,0.07577,closed,,1,0.22222,2,19.83
1759693833.376,153,0.07541,closed,,1,0.22727,2,19.83
1759693833.438,154,0.07767,closed,,1,0.23226,2,19.83
1759693833.486,155,0.08887,closed,,1,0.23718,2,19.83
1759693833.535,156,0.10595,closed,,1,0.24204,2,19.83
1759693833.582,157,0.13010,closed,,1,0.24684,2,19.83
1759693833.631,158,0.15168,closed,,1,0.25157,2,19.83
1759693833.679,159,0.17506,closed,,1,0.25625,2,19.83
1759693833.742,160,0.19115,closed,,1,0.26087,2,19.83
1759693833.790,161,0.20132,closed,,1,0.26543,2,19.83
1759693833.839,162,0.20600,closed,,1,0.26994,2,19.83
1759693833.886,163,0.21108,closed,,1,0.27439,2,19.83
1759693833.934,164,0.21347,closed,,1,0.27879,2,19.83
1759693833.982,165,0.21402,closed,,1,0.28313,2,19.83
1759693834.031,166,0.21303,closed,,1,0.28743,2,19.83
1759693834.094,167,0.21027,closed,,1,0.29167,2,19.83
1759693834.143,168,0.21066,closed,,1,0.29586,2,19.83
1759693834.191,169,0.21261,closed,,1,0.30000,2,19.83
1759693834.238,170,0.21440,closed,,1,0.30409,2,19.83
1759693834.286,171,0.22708,closed,,1,0.30814,2,19.83
1759693834.335,172,0.24531,closed,,1,0.31214,2,19.83
1759693834.383,173,0.26537,closed,,1,0.31609,2,19.83
1759693834.446,174,0.28576,open,,0,0.31429,3,19.83
1759693834.494,175,0.30678,open,,0,0.31250,3,19.83
1759693834.543,176,0.31801,open,,0,0.31073,3,19.83
1759693834.590,177,0.32318,open,,0,0.30899,3,19.83
1759693834.639,178,0.32211,open,,0,0.30726,3,19.83
1759693834.687,179,0.31999,open,,0,0.30556,3,19.83
1759693834.751,180,0.31838,open,,0,0.30387,3,19.83
1759693834.799,181,0.31422,open,,0,0.30220,3,19.83
1759693834.847,182,0.31242,open,,0,0.30055,3,19.83
1759693834.896,183,0.31468,open,,0,0.29891,3,19.83
1759693834.943,184,0.31436,open,,0,0.29730,3,19.83
1759693834.989,185,0.31526,open,,0,0.29570,3,19.83
1759693835.039,186,0.31542,open,,0,0.29412,3,19.83
1759693835.102,187,0.27902,open,,0,0.29255,3,19.83
1759693835.150,188,0.23132,open,,0,0.29101,3,19.83
1759693835.199,189,0.18473,open,,0,0.28947,3,19.83
1759693835.247,190,0.13610,open,,0,0.28796,3,19.83
1759693835.294,191,0.08959,closed,,1,0.29167,3,19.83
1759693835.342,192,0.07880,closed,,1,0.29534,3,19.83
1759693835.407,193,0.07774,closed,,1,0.29897,3,19.83
1759693835.455,194,0.07648,closed,,1,0.30256,3,19.83
1759693835.503,195,0.07655,closed,,1,0.30612,3,19.83
1759693835.550,196,0.07674,closed,,1,0.30964,3,19.83
1759693835.598,197,0.07583,closed,,1,0.31313,3,19.83
1759693835.646,198,0.07524,closed,,1,0.31658,3,19.86
1759693835.694,199,0.07644,closed,,1,0.32000,3,19.86
1759693835.759,200,0.07641,closed,,1,0.32338,3,19.86
1759693835.806,201,0.07720,closed,,1,0.32673,3,19.86
1759693835.855,202,0.07941,closed,,1,0.33005,3,19.86
1759693835.901,203,0.08264,closed,,1,0.33333,3,19.86
1759693835.951,204,0.11706,closed,,1,0.33659,3,19.86
1759693835.998,205,0.16000,closed,,1,0.33981,3,19.86
1759693836.047,206,0.20647,closed,,1,0.34300,3,19.86
1759693836.111,207,0.25451,closed,,1,0.34615,3,19.86
1759693836.159,208,0.30085,closed,,1,0.34928,3,19.86
1759693836.207,209,0.31489,open,,0,0.34762,4,19.86
1759693836.254,210,0.32233,open,,0,0.34597,4,19.86
1759693836.303,211,0.32384,open,,0,0.34434,4,19.86
1759693836.350,212,0.32314,open,,0,0.34272,4,19.86
1759693836.414,213,0.32300,open,,0,0.34112,4,19.86
1759693836.463,214,0.32462,open,,0,0.33953,4,19.86
1759693836.511,215,0.32366,open,,0,0.33796,4,19.86
1759693836.559,216,0.32048,open,,0,0.33641,4,19.86
1759693836.607,217,0.31484,open,,0,0.33486,4,19.86
1759693836.656,218,0.30605,open,,0,0.33333,4,19.81
1759693836.703,219,0.29600,open,,0,0.33182,4,19.81
1759693836.767,220,0.28708,open,,0,0.33032,4,19.81
1759693836.815,221,0.28058,open,,0,0.32883,4,19.81
1759693836.863,222,0.27545,open,,0,0.32735,4,19.81
1759693836.911,223,0.27438,open,,0,0.32589,4,19.81
1759693836.959,224,0.27129,open,,0,0.32444,4,19.81
1759693837.006,225,0.26964,open,,0,0.32301,4,19.81
1759693837.071,226,0.26851,open,,0,0.32159,4,19.81
1759693837.118,227,0.26847,open,,0,0.32018,4,19.81
1759693837.166,228,0.26657,open,,0,0.31878,4,19.81
1759693837.215,229,0.26871,open,,0,0.31739,4,19.81
1759693837.262,230,0.27062,open,,0,0.31602,4,19.81
1759693837.311,231,0.27229,open,,0,0.31466,4,19.81
1759693837.359,232,0.27372,open,,0,0.31330,4,19.81
1759693837.422,233,0.27275,open,,0,0.31197,4,19.81
1759693837.471,234,0.26927,open,,0,0.31064,4,19.81
1759693837.519,235,0.26285,open,,0,0.30932,4,19.81
1759693837.583,236,0.26013,open,,0,0.30802,4,19.81
1759693837.614,237,0.25772,open,,0,0.30672,4,19.81
1759693837.663,238,0.25723,open,,0,0.30544,4,19.86
1759693837.710,239,0.25761,open,,0,0.30417,4,19.86
1759693837.774,240,0.25823,open,,0,0.30290,4,19.86
1759693837.822,241,0.25489,open,,0,0.30165,4,19.86
1759693837.870,242,0.25194,open,,0,0.30041,4,19.86
1759693837.918,243,0.24922,open,,0,0.29918,4,19.86
1759693837.966,244,0.24623,open,,0,0.29796,4,19.86
1759693838.015,245,0.24274,open,,0,0.29675,4,19.86
1759693838.078,246,0.24303,open,,0,0.29555,4,19.86
1759693838.126,247,0.24265,open,,0,0.29435,4,19.86
1759693838.175,248,0.24326,open,,0,0.29317,4,19.86
1759693838.223,249,0.24074,open,,0,0.29200,4,19.86
1759693838.270,250,0.24318,open,,0,0.29084,4,19.86
1759693838.319,251,0.24154,open,,0,0.28968,4,19.86
1759693838.367,252,0.24165,open,,0,0.28854,4,19.86
1759693838.431,253,0.24684,open,,0,0.28740,4,19.86
1759693838.478,254,0.26650,open,,0,0.28627,4,19.86
1759693838.527,255,0.28391,open,,0,0.28516,4,19.86
1759693838.573,256,0.30518,open,,0,0.28405,4,19.86
1759693838.622,257,0.32555,open,,0,0.28295,4,19.86
1759693838.670,258,0.34160,open,,0,0.28185,4,19.86
1759693838.734,259,0.34649,open,,0,0.28077,4,19.86
1759693838.783,260,0.35019,open,,0,0.27969,4,19.86
1759693838.830,261,0.34921,open,,0,0.27863,4,19.86
1759693838.879,262,0.34713,open,,0,0.27757,4,19.86
1759693838.927,263,0.34267,open,,0,0.27652,4,19.86
1759693838.975,264,0.33929,open,,0,0.27547,4,19.86
1759693839.023,265,0.33296,open,,0,0.27444,4,19.86
1759693839.086,266,0.33227,open,,0,0.27341,4,19.86
1759693839.135,267,0.32990,open,,0,0.27239,4,19.86
1759693839.183,268,0.32927,open,,0,0.27138,4,19.86
1759693839.231,269,0.32466,open,,0,0.27037,4,19.86
1759693839.279,270,0.32257,open,,0,0.26937,4,19.86
1759693839.327,271,0.31429,open,,0,0.26838,4,19.86
1759693839.375,272,0.30827,open,,0,0.26740,4,19.86
1759693839.438,273,0.30086,open,,0,0.26642,4,19.86
1759693839.486,274,0.29713,open,,0,0.26545,4,19.86
1759693839.534,275,0.29248,open,,0,0.26449,4,19.86
1759693839.582,276,0.29137,open,,0,0.26354,4,19.86
1759693839.631,277,0.28916,open,,0,0.26259,4,19.86
1759693839.678,278,0.28746,open,,0,0.26165,4,19.83
1759693839.742,279,0.28524,open,,0,0.26071,4,19.83
1759693839.790,280,0.28386,open,,0,0.25979,4,19.83
1759693839.838,281,0.28302,open,,0,0.25887,4,19.83
1759693839.886,282,0.28278,open,,0,0.25795,4,19.83
1759693839.935,283,0.28242,open,,0,0.25704,4,19.83
1759693839.983,284,0.28114,open,,0,0.25614,4,19.83
1759693840.031,285,0.28023,open,,0,0.25524,4,19.83
1759693840.095,286,0.27831,open,,0,0.25436,4,19.83
1759693840.143,287,0.27525,open,,0,0.25347,4,19.83
1759693840.190,288,0.26916,open,,0,0.25260,4,19.83
1759693840.239,289,0.27432,open,,0,0.25172,4,19.83
1759693840.286,290,0.28294,open,,0,0.25086,4,19.83
1759693840.335,291,0.29264,open,,0,0.25000,4,19.83
1759693840.382,292,0.30312,open,,0,0.24915,4,19.83
1759693840.446,293,0.31882,open,,0,0.24830,4,19.83
1759693840.494,294,0.31883,open,,0,0.24746,4,19.83
1759693840.543,295,0.31904,open,,0,0.24662,4,19.83
1759693840.591,296,0.31594,open,,0,0.24579,4,19.83
1759693840.638,297,0.31575,open,,0,0.24497,4,19.83
1759693840.687,298,0.30951,open,,0,0.24415,4,19.84
1759693840.750,299,0.30792,open,,0,0.24333,4,19.84
1759693840.799,300,0.30455,open,,0,0.24252,4,19.84
1759693840.846,301,0.30190,open,,0,0.24172,4,19.84
1759693840.895,302,0.29904,open,,0,0.24092,4,19.84
1759693840.943,303,0.29988,open,,0,0.24013,4,19.84
1759693840.990,304,0.30396,open,,0,0.23934,4,19.84
1759693841.038,305,0.30457,open,,0,0.23856,4,19.84
1759693841.103,306,0.30730,open,,0,0.23779,4,19.84
1759693841.151,307,0.30861,open,,0,0.23701,4,19.84
1759693841.198,308,0.31121,open,,0,0.23625,4,19.84
1759693841.246,309,0.31006,open,,0,0.23548,4,19.84
1759693841.295,310,0.31147,open,,0,0.23473,4,19.84
1759693841.342,311,0.31375,open,,0,0.23397,4,19.84
1759693841.406,312,0.31300,open,,0,0.23323,4,19.84
1759693841.454,313,0.31156,open,,0,0.23248,4,19.84
1759693841.502,314,0.31104,open,,0,0.23175,4,19.84
1759693841.550,315,0.30980,open,,0,0.23101,4,19.84
1759693841.599,316,0.30828,open,,0,0.23028,4,19.84
1759693841.646,317,0.31042,open,,0,0.22956,4,19.84
1759693841.693,318,0.31218,open,,0,0.22884,4,19.87
1759693841.758,319,0.31154,open,,0,0.22812,4,19.87
1759693841.806,320,0.31363,open,,0,0.22741,4,19.87
1759693841.854,321,0.31150,open,,0,0.22671,4,19.87
1759693841.903,322,0.31052,open,,0,0.22601,4,19.87
1759693841.950,323,0.30785,open,,0,0.22531,4,19.87
1759693841.999,324,0.30980,open,,0,0.22462,4,19.87
1759693842.046,325,0.30786,open,,0,0.22393,4,19.87
1759693842.110,326,0.30872,open,,0,0.22324,4,19.87
1759693842.158,327,0.30959,open,,0,0.22256,4,19.87
1759693842.206,328,0.31180,open,,0,0.22188,4,19.87
1759693842.254,329,0.31252,open,,0,0.22121,4,19.87
1759693842.303,330,0.31437,open,,0,0.22054,4,19.87
1759693842.350,331,0.31700,open,,0,0.21988,4,19.87
1759693842.414,332,0.31547,open,,0,0.21922,4,19.87
1759693842.462,333,0.31589,open,,0,0.21856,4,19.87
1759693842.510,334,0.31578,open,,0,0.21791,4,19.87
1759693842.558,335,0.31604,open,,0,0.21726,4,19.87
1759693842.606,336,0.31585,open,,0,0.21662,4,19.87
1759693842.655,337,0.31582,open,,0,0.21598,4,19.87
1759693842.703,338,0.31637,open,,0,0.21534,4,19.80
1759693842.766,339,0.31681,open,,0,0.21471,4,19.80
1759693842.815,340,0.31689,open,,0,0.21408,4,19.80
1759693842.863,341,0.31624,open,,0,0.21345,4,19.80
1759693842.912,342,0.31658,open,,0,0.21283,4,19.80
1759693842.959,343,0.31539,open,,0,0.21221,4,19.80
1759693843.006,344,0.31358,open,,0,0.21159,4,19.80
1759693843.070,345,0.31311,open,,0,0.21098,4,19.80
1759693843.118,346,0.31404,open,,0,0.21037,4,19.80
1759693843.166,347,0.31521,open,,0,0.20977,4,19.80
1759693843.214,348,0.31390,open,,0,0.20917,4,19.80
1759693843.262,349,0.31206,open,,0,0.20857,4,19.80
1759693843.311,350,0.31094,open,,0,0.20798,4,19.80
1759693843.360,351,0.30734,open,,0,0.20739,4,19.80
1759693843.423,352,0.30435,open,,0,0.20680,4,19.80
1759693843.472,353,0.30360,open,,0,0.20621,4,19.80
1759693843.518,354,0.30506,open,,0,0.20563,4,19.80
1759693843.567,355,0.30376,open,,0,0.20506,4,19.80
1759693843.614,356,0.30449,open,,0,0.20448,4,19.80
1759693843.663,357,0.30559,open,,0,0.20391,4,19.80
1759693843.711,358,0.30640,open,,0,0.20334,4,19.84
1759693843.775,359,0.30939,open,,0,0.20278,4,19.84
1759693843.824,360,0.31391,open,,0,0.20222,4,19.84
1759693843.872,361,0.31535,open,,0,0.20166,4,19.84
1759693843.920,362,0.31860,open,,0,0.20110,4,19.84
1759693843.967,363,0.32376,open,,0,0.20055,4,19.84
1759693844.016,364,0.32350,open,,0,0.20000,4,19.84
1759693844.079,365,0.32555,open,,0,0.19945,4,19.84
1759693844.127,366,0.32787,open,,0,0.19891,4,19.84
1759693844.176,367,0.32902,open,,0,0.19837,4,19.84
1759693844.224,368,0.32993,open,,0,0.19783,4,19.84
1759693844.271,369,0.33061,open,,0,0.19730,4,19.84
1759693844.319,370,0.32643,open,,0,0.19677,4,19.84
1759693844.367,371,0.32262,open,,0,0.19624,4,19.84
1759693844.431,372,0.32101,open,,0,0.19571,4,19.84
1759693844.479,373,0.31917,open,,0,0.19519,4,19.84
1759693844.528,374,0.32104,open,,0,0.19467,4,19.84
1759693844.576,375,0.32439,open,,0,0.19415,4,19.84
1759693844.623,376,0.32962,open,,0,0.19363,4,19.84
1759693844.671,377,0.33059,open,,0,0.19312,4,19.84
1759693844.735,378,0.33095,open,,0,0.19261,4,19.54
1759693844.784,379,0.32962,open,,0,0.19211,4,19.54
1759693844.831,380,0.32838,open,,0,0.19160,4,19.54
1759693844.879,381,0.32650,open,,0,0.19110,4,19.54
1759693844.928,382,0.32589,open,,0,0.19060,4,19.54
1759693844.975,383,0.32644,open,,0,0.19010,4,19.54
1759693845.023,384,0.32601,open,,0,0.18961,4,19.54
1759693845.087,385,0.32583,open,,0,0.18912,4,19.54
1759693845.135,386,0.32485,open,,0,0.18863,4,19.54
1759693845.183,387,0.32471,open,,0,0.18814,4,19.54
1759693845.231,388,0.32217,open,,0,0.18766,4,19.54
1759693845.279,389,0.32141,open,,0,0.18718,4,19.54
1759693845.327,390,0.32075,open,,0,0.18670,4,19.54
1759693845.375,391,0.32026,open,,0,0.18622,4,19.54
1759693845.439,392,0.31791,open,,0,0.18575,4,19.54
1759693845.486,393,0.31827,open,,0,0.18528,4,19.54
1759693845.535,394,0.31827,open,,0,0.18481,4,19.54
1759693845.584,395,0.31819,open,,0,0.18434,4,19.54
1759693845.631,396,0.32002,open,,0,0.18388,4,19.54
1759693845.679,397,0.32192,open,,0,0.18342,4,19.54
1759693845.743,398,0.32149,open,,0,0.18296,4,19.83
1759693845.791,399,0.32198,open,,0,0.18250,4,19.83
1759693845.839,400,0.32056,open,,0,0.18204,4,19.83
1759693845.887,401,0.31929,open,,0,0.18159,4,19.83
1759693845.936,402,0.31716,open,,0,0.18114,4,19.83
1759693845.983,403,0.31633,open,,0,0.18069,4,19.83
1759693846.032,404,0.31514,open,,0,0.18025,4,19.83
1759693846.096,405,0.31601,open,,0,0.17980,4,19.83
1759693846.143,406,0.31585,open,,0,0.17936,4,19.83
1759693846.191,407,0.31675,open,,0,0.17892,4,19.83
1759693846.240,408,0.31805,open,,0,0.17848,4,19.83
1759693846.287,409,0.31777,open,,0,0.17805,4,19.83
1759693846.336,410,0.31995,open,,0,0.17762,4,19.83
1759693846.400,411,0.32156,open,,0,0.17718,4,19.83
1759693846.447,412,0.32290,open,,0,0.17676,4,19.83
1759693846.496,413,0.32358,open,,0,0.17633,4,19.83
1759693846.544,414,0.32539,open,,0,0.17590,4,19.83
1759693846.591,415,0.32198,open,,0,0.17548,4,19.83
1759693846.639,416,0.31903,open,,0,0.17506,4,19.83
1759693846.687,417,0.31900,open,,0,0.17464,4,19.83
1759693846.751,418,0.32086,open,,0,0.17422,4,19.85
1759693846.799,419,0.32219,open,,0,0.17381,4,19.85
1759693846.848,420,0.32551,open,,0,0.17340,4,19.85
1759693846.895,421,0.32947,open,,0,0.17299,4,19.85
1759693846.943,422,0.33201,open,,0,0.17258,4,19.85
1759693846.991,423,0.33412,open,,0,0.17217,4,19.85
1759693847.040,424,0.33394,open,,0,0.17176,4,19.85
1759693847.103,425,0.33490,open,,0,0.17136,4,19.85
1759693847.152,426,0.33593,open,,0,0.17096,4,19.85
1759693847.199,427,0.33543,open,,0,0.17056,4,19.85
1759693847.247,428,0.33488,open,,0,0.17016,4,19.85
1759693847.296,429,0.33576,open,,0,0.16977,4,19.85
1759693847.343,430,0.33631,open,,0,0.16937,4,19.85
1759693847.407,431,0.33371,open,,0,0.16898,4,19.85
1759693847.456,432,0.33488,open,,0,0.16859,4,19.85
1759693847.503,433,0.33458,open,,0,0.16820,4,19.85
1759693847.552,434,0.33528,open,,0,0.16782,4,19.85
1759693847.599,435,0.33303,open,,0,0.16743,4,19.85
1759693847.648,436,0.33568,open,,0,0.16705,4,19.85
1759693847.696,437,0.33446,open,,0,0.16667,4,19.85
1759693847.759,438,0.33288,open,,0,0.16629,4,19.83
1759693847.807,439,0.33147,open,,0,0.16591,4,19.83
1759693847.856,440,0.33359,open,,0,0.16553,4,19.83
1759693847.904,441,0.33311,open,,0,0.16516,4,19.83
1759693847.952,442,0.33384,open,,0,0.16479,4,19.83
1759693847.999,443,0.33589,open,,0,0.16441,4,19.83
1759693848.063,444,0.33721,open,,0,0.16404,4,19.83
1759693848.111,445,0.33585,open,,0,0.16368,4,19.83
1759693848.160,446,0.33772,open,,0,0.16331,4,19.83
1759693848.208,447,0.33658,open,,0,0.16295,4,19.83
1759693848.255,448,0.33700,open,,0,0.16258,4,19.83
1759693848.304,449,0.33629,open,,0,0.16222,4,19.83
1759693848.351,450,0.33714,open,,0,0.16186,4,19.83
1759693848.415,451,0.33700,open,,0,0.16150,4,19.83
1759693848.463,452,0.33837,open,,0,0.16115,4,19.83
1759693848.511,453,0.33645,open,,0,0.16079,4,19.83
1759693848.559,454,0.33736,open,,0,0.16044,4,19.83
1759693848.608,455,0.33976,open,,0,0.16009,4,19.83
1759693848.656,456,0.33786,open,,0,0.15974,4,19.83
1759693848.703,457,0.33627,open,,0,0.15939,4,19.83
1759693848.767,458,0.33662,open,,0,0.15904,4,19.84
1759693848.815,459,0.33741,open,,0,0.15870,4,19.84
1759693848.863,460,0.33594,open,,0,0.15835,4,19.84
